total_energy_gev
0.119959
0.0655306
0.131375
0.131485
0.103313
0.0277497
0.100402
0.143498
0.0823501
0.194423
0.208097
0.158011
0.120066
0.107931
0.119519
0.127443
0.109061
0.142907
0.12439
0.160459
0.115642
0.14761
0.131091
0.126055
0.226312
0.147762
0.202128
0.147164
0.190611
0.152118
0.201814
0.105595
0.19289
0.176701
0.117809
0.144801
0.16345
0.154872
0.127644
0.110972
0.12852
0.162862
0.110287
0.0979797
0.131587
0.115767
0.211616
0.134638
0.130267
0.211778
0.222178
0.164086
0.0987023
0.131255
0.13469
0.0905227
0.111807
0.131876
0.124594
0.104018
0.155098
0.133013
0.189952
0.134722
0.106696
0.0685305
0.129508
0.0064401
0.152895
0.247999
0.120223
0.140809
0.214853
0.110525
0.128763
0.146604
0.184883
0.114771
0.171605
0.108339
0.106583
0.129788
0.138187
0.205122
0.129961
0.171283
0.171489
0.165062
0.171132
0.0605172
0.122159
0.246136
0.23932
0.165901
0.124359
0.119975
0.138662
0.122882
0.159611
0.181926
0.0979319
0.098287
0.118889
0.144814
0.106945
0.122094
0.125504
0.151176
0.125189
0.244363
0.117759
0.129338
0.132671
0.115512
0.115374
0.206416
0.217838
0.194383
0.12064
0.145677
0.101498
0.107414
0.235486
0.11456
0.0630537
0.095355
0.114841
0.130204
0.116728
0.118352
0.157805
0.125234
0.147914
0.241665
0.107784
0.0809687
0.0679329
0.0872388
0.137497
0.0830366
0.107868
0.206181
0.188422
0.159263
0.101606
0.138245
0.219298
0.148724
0.119463
0.127396
0.153321
0.109639
0.110872
0.112248
0.244877
0.0545313
0.108798
0.13816
0.138247
0.127402
0.0965724
0.0924511
0.111884
0.179908
0.209534
0.113255
0.296905
0.133606
0.109599
0.164247
0.119971
0.09862
0.117741
0.144683
0.170543
0.174727
0.0300394
0.142542
0.132758
0.0446716
0.00610204
0.126292
0.176926
0.130585
0.105571
0.143023
0.151373
0.12051
0.108676
0.115592
0.163129
0.142789
0.161601
0.0140246
0.097875
0.178851
0.220701
0.135831
0.110995
0.110837
0.135638
0.214568
0.015704
0.144841
0.0386627
0.171616
0.0966607
0.224536
0.0301134
0.0998269
0.189282
0.166006
0.0993539
0.0106524
0.110654
0.129086
0.292596
0.0984266
0.101266
0.0925168
0.159236
0.162918
0.190599
0.315846
0.188234
0.12003
0.146718
0.124663
0.100863
0.11451
0.175767
0.20473
0.142806
0.100692
0.107268
0.130062
0.165
0.159297
0.167344
0.157196
0.134735
0.165647
0.0797718
0.127203
0.127253
0.107774
0.102592
0.158954
0.100455
0.121755
0.179047
0.131669
0.153504
0.114038
0.105687
0.101295
0.117472
0.211879
0.121448
0.0510389
0.216557
0.0949979
0.135567
0.110129
0.178416
0.117239
0.118262
0.0958008
0.174855
0.120356
0.0947707
0.102151
0.11941
0.184905
0.150568
0.127414
0.153742
0.267611
0.119458
0.232376
0.146479
0.116676
0.152436
0.147652
0.191182
0.119982
0.139463
0.128727
0.12924
0.153441
0.160123
0.115421
0.241861
0.149113
0.0517885
0.136587
0.11334
0.174758
0.150954
0.147007
0.180404
0.134131
0.145907
0.14836
0.117911
0.199056
0.0907959
0.0743778
0.303615
0.15389
0.221286
0.133846
0.186918
0.134827
0.138976
0.133034
0.157241
0.113771
0.0899254
0.148251
0.110411
0.073075
0.119824
0.109827
0.288571
0.161362
0.150789
0.111349
0.148133
0.186126
0.143549
0.155974
0.154579
0.0691735
0.124725
0.134147
0.17666
0.203963
0.135943
0.0292384
0.0413898
0.103317
0.173234
0.18746
0.145314
0.118863
0.126629
0.219254
0.121454
0.0492732
0.144121
0.146383
0.00275851
0.116448
0.156752
0.179721
0.134684
0.178221
0.104224
0.201951
0.192814
0.140382
0.117827
0.105848
0.120878
0.188162
0.145859
0.129411
0.12599
0.100007
0.116148
0.153584
0.110657
0.205585
0.13652
0.121566
0.137782
0.118807
0.131008
0.171412
0.15388
0.112675
0.141197
0.15771
0.106938
0.161624
0.20856
0.191167
0.206675
0.156881
0.183961
0.108001
0.160008
0.122837
0.122274
0.182345
0.103819
0.16531
0.0986374
0.230359
0.126589
0.136447
0.0882711
0.116671
0.129619
0.145081
0.112466
0.13866
0.118714
0.151976
0.185037
0.147529
0.126432
0.118713
0.27819
0.106115
0.14731
0.122832
0.145174
0.130768
0.0911663
0.246809
0.147883
0.179368
0.225362
0.14112
0.129323
0.149223
0.153925
0.168387
0.2025
0.146642
0.111941
0.191165
0.150421
0.160703
0.215819
0.177667
0.127531
0.0247874
0.0988435
0.103002
0.209525
0.182569
0.119231
0.119538
0.213165
0.124684
0.261073
0.142921
0.129542
0.149945
0.0559707
0.120425
0.185279
0.120227
0.14347
0.150489
0.263584
0.177841
0.121177
0.169162
0.149121
0.238983
0.140507
0.186764
0.222322
0.100653
0.248892
0.125335
0.138481
0.11986
0.054036
0.149548
0.144279
0.140641
0.122299
0.194468
0.155149
0.17221
0.185427
0.0959064
0.168057
0.118994
0.132602
0.248349
0.158491
0.228038
0.115937
0.0153067
0.132723
0.0821634
0.246754
0.130257
0.13617
0.134616
0.201906
0.220592
0.115963
0.17563
0.103103
0.134249
0.0915064
0.171212
0.207096
0.245961
0.0979378
0.130791
0.147335
0.120395
0.075861
0.0884821
0.128541
0.11972
0.141318
0.0426967
0.170353
0.0678507
0.188987
0.149398
0.181304
0.129198
0.0884639
0.112309
0.154317
0.12777
0.0681738
0.152644
0.218389
0.119435
0.114759
0.13446
0.125485
0.150729
0.123616
0.0293169
0.204372
0.100689
0.118667
0.214442
0.173981
0.1996
0.122359
0.145228
0.172148
0.161569
0.09646
0.126246
0.199679
0.130494
0.0284625
0.129666
0.0443548
0.121282
0.17919
0.160445
0.109782
0.137174
0.182125
0.151294
0.221384
0.199844
0.103518
0.140307
0.114172
0.135371
0.137414
0.11537
0.140156
0.147567
0.165637
0.151856
0.124126
0.127071
0.115146
0.204731
0.296448
0.194967
0.1969
0.112001
0.2977
0.155771
0.120881
0.135753
0.110907
0.256892
0.102017
0.156915
0.124817
0.113288
0.204396
0.103363
0.12464
0.133075
0.130814
0.14947
0.154963
0.154717
0.125432
0.105447
0.158467
0.0374562
0.181562
0.226319
0.135873
0.110307
0.131034
0.127211
0.123133
0.151289
0.178346
0.110234
0.0896759
0.0283912
0.192321
0.162005
0.108689
0.131723
0.127777
0.13005
0.109143
0.119578
0.18009
0.147801
0.136767
0.113723
0.139064
0.116763
0.225364
0.236455
0.226519
0.12015
0.16687
0.110619
0.133235
0.202838
0.101348
0.129003
0.0580426
0.15793
0.0094832
0.090625
0.10571
0.00398938
0.114942
0.107476
0.0980533
0.113692
0.0805404
0.215356
0.157239
0.177693
0.145983
0.1392
0.120978
0.125767
0.109865
0.137725
0.125158
0.14586
0.207685
0.145179
0.233993
0.124107
0.152652
0.16454
0.0997706
0.138397
0.216933
0.126496
0.122552
0.08265
0.0936818
0.142747
0.0607469
0.18181
0.217731
0.165521
0.132847
0.194795
0.152359
0.0489354
0.127972
0.115953
0.110035
0.183351
0.0915436
0.109821
0.12092
0.168356
0.127856
0.134875
0.225157
0.152712
0.026064
0.234278
0.111566
0.0396373
0.118704
0.199157
0.0965683
0.123235
0.147847
0.102097
0.210587
0.135473
0.135715
0.159475
0.0872618
0.0166482
0.130968
0.132214
0.104431
0.196485
0.154101
0.125922
0.195521
0.145762
0.167623
0.140068
0.0983436
0.193095
0.0850144
0.199294
0.209301
0.129485
0.117659
0.155378
0.109747
0.177242
0.27812
0.149822
0.160488
0.168457
0.175488
0.0549505
0.196815
0.190256
0.127498
0.129339
0.17779
0.170299
0.171006
0.113377
0.112771
0.138115
0.0987716
0.0635673
0.0292345
0.12789
0.141673
0.132821
0.123275
0.112791
0.122082
0.292509
0.127153
0.18368
0.166301
0.189918
0.090754
0.218496
0.157561
0.183858
0.114405
0.0900805
0.139403
0.0912679
0.130912
0.13824
0.155154
0.116814
0.0999785
0.20742
0.101019
0.181152
0.133285
0.167277
0.19471
0.191549
0.13431
0.0988598
0.0875948
0.0989182
0.121423
0.186378
0.1413
0.117542
0.187082
0.0691953
0.126381
0.196073
0.156795
0.156368
0.157916
0.242306
0.126954
0.122994
0.0192774
0.138179
0.137959
0.142187
0.156186
0.11072
0.122592
0.169563
0.155388
0.0726915
0.138054
0.105026
0.127095
0.129913
0.0700525
0.0904942
0.328318
0.112093
0.100571
0.169297
0.104034
0.107352
0.0649749
0.121731
0.105855
0.180665
0.152879
0.176537
0.1278
0.12123
0.073268
0.143123
0.130361
0.0196546
0.130754
0.0210027
0.20834
0.0270942
0.127446
0.10706
0.1664
0.0881871
0.149408
0.124018
0.133107
0.132402
0.104494
0.183738
0.172771
0.252228
0.142505
